Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
7353,0,156.9047619047619,New Zealand,Pakistan,Cape Town,77,46,6.418604651162791,10,40.0,0.0,143,1
96220,0,143.0,South Africa,Pakistan,Nottingham,40,78,5.85,7,28.0,1.0,142,2
63395,1,153.88235294117646,South Africa,New Zealand,Barbados,86,46,8.117647058823529,9,41.0,1.0,170,1
26689,1,146.14285714285714,England,Pakistan,Sharjah,85,48,8.22857142857143,8,45.0,1.0,154,1
15101,0,170.24137931034485,South Africa,Sri Lanka,Johannesburg,67,59,6.679245283018868,9,39.0,1.0,198,1
92129,0,119.2,Sri Lanka,New Zealand,Lauderhill,75,37,4.933333333333334,9,23.0,1.0,82,2
114451,0,162.58333333333334,New Zealand,India,Hamilton,55,88,8.123076923076923,7,37.0,2.0,179,2
16893,0,162.46666666666667,South Africa,New Zealand,Wellington,82,40,6.315789473684211,7,35.0,3.0,147,1
136823,0,149.95833333333334,India,New Zealand,Auckland,44,135,10.657894736842106,7,38.0,2.0,204,2
15216,0,170.24137931034485,South Africa,Australia,Johannesburg,76,61,8.318181818181818,9,43.0,1.0,201,1
69666,0,142.375,Sri Lanka,England,Cardiff,49,63,5.323943661971831,8,34.0,0.0,111,1
54261,1,148.20689655172413,India,Sri Lanka,Mirpur,86,27,4.764705882352941,9,24.0,1.0,130,1
138358,0,128.66666666666666,India,England,Pune,65,83,9.054545454545456,8,41.0,2.0,158,2
139978,0,130.3448275862069,Australia,Pakistan,Mirpur,74,87,11.347826086956522,8,67.0,0.0,175,2
19170,0,145.89473684210526,Bangladesh,New Zealand,Dhaka,33,97,6.689655172413793,7,38.0,2.0,141,1
81282,0,131.66666666666666,South Africa,New Zealand,Port Elizabeth,31,115,7.752808988764045,7,53.0,1.0,179,1
19021,0,145.89473684210526,West Indies,Bangladesh,Dhaka,62,122,12.620689655172416,6,46.0,4.0,190,1
165357,0,154.25,South Africa,Pakistan,Centurion,80,28,4.2,8,19.0,1.0,141,2
5860,0,156.9047619047619,South Africa,Australia,Cape Town,67,80,9.056603773584904,8,33.0,2.0,178,1
11890,0,138.1627906976744,England,Pakistan,Dubai,19,113,6.7128712871287135,8,31.0,1.0,148,1
157656,0,130.5,Pakistan,England,Manchester,77,77,10.744186046511627,10,53.0,0.0,139,2
1656,0,154.0,Pakistan,South Africa,St Lucia,72,37,4.625,7,23.0,2.0,148,1
165416,0,154.25,South Africa,Pakistan,Centurion,25,109,6.88421052631579,3,39.0,3.0,141,2
16910,0,162.46666666666667,South Africa,New Zealand,Wellington,65,52,5.672727272727273,6,18.0,3.0,147,1
89352,0,155.5,Pakistan,Australia,Canberra,15,116,6.628571428571429,5,41.0,1.0,150,1
137112,0,149.95833333333334,New Zealand,South Africa,Auckland,40,94,7.05,2,42.0,5.0,107,2
35225,0,168.44444444444446,England,Australia,Southampton,33,117,8.068965517241379,5,28.0,3.0,179,1
90265,0,219.0,New Zealand,Australia,Dunedin,81,52,8.0,9,45.0,1.0,219,1
137029,0,149.95833333333334,New Zealand,Pakistan,Auckland,16,142,8.192307692307693,5,37.0,1.0,146,2
18833,0,145.89473684210526,Bangladesh,Australia,Dhaka,3,102,5.230769230769231,3,34.0,2.0,104,1
46164,0,158.30769230769232,Australia,South Africa,Durban,46,98,7.945945945945946,5,27.0,2.0,157,1
19667,0,145.89473684210526,Afghanistan,Bangladesh,Dhaka,0,164,8.2,4,47.0,2.0,164,1
96055,1,143.0,England,Pakistan,Nottingham,85,68,11.657142857142858,7,61.0,3.0,201,2
125319,0,129.41666666666666,New Zealand,England,Abu Dhabi,82,36,5.684210526315789,8,28.0,1.0,167,2
91178,0,134.5,Sri Lanka,Pakistan,King City,36,98,7.0,7,27.0,1.0,137,1
101924,0,128.3953488372093,Netherlands,Afghanistan,Dubai,62,69,7.137931034482759,9,33.0,1.0,132,2
95532,0,143.0,Sri Lanka,Australia,Nottingham,10,147,8.01818181818182,6,41.0,1.0,160,2
118708,0,135.609756097561,Bangladesh,India,Colombo,65,61,6.654545454545455,6,24.0,2.0,159,2
35843,0,168.44444444444446,England,Australia,Southampton,31,106,7.146067415730337,6,39.0,2.0,145,1
18034,0,162.46666666666667,West Indies,New Zealand,Wellington,44,85,6.710526315789474,6,33.0,2.0,159,1
125999,1,129.41666666666666,Zimbabwe,Afghanistan,Abu Dhabi,90,38,7.6,9,38.0,1.0,150,2
52249,0,148.20689655172413,Bangladesh,Sri Lanka,Mirpur,29,98,6.461538461538462,7,40.0,0.0,147,1
61580,0,154.66666666666666,Ireland,Zimbabwe,Bready,45,106,8.48,9,36.0,1.0,174,1
7492,0,156.9047619047619,England,Australia,Cape Town,63,55,5.789473684210527,7,26.0,2.0,135,1
76322,0,181.8,India,Australia,Adelaide,3,181,9.282051282051285,7,54.0,1.0,188,1
59931,0,149.0,Bangladesh,Sri Lanka,Chattogram,11,107,5.889908256880734,2,35.0,2.0,120,1
59618,0,149.0,South Africa,England,Chattogram,9,167,9.027027027027026,7,53.0,1.0,196,1
172875,0,150.5,Australia,India,Canberra,58,75,7.258064516129032,8,28.0,2.0,150,2
78867,0,163.0,England,Australia,Chester-le-Street,54,110,10.0,10,49.0,0.0,195,1
69829,0,142.375,England,South Africa,Cardiff,12,166,9.22222222222222,5,43.0,3.0,181,1
172768,0,150.5,Australia,Pakistan,Canberra,52,95,8.382352941176471,8,39.0,0.0,151,2
29696,0,153.14285714285714,Sri Lanka,India,Colombo,39,118,8.74074074074074,5,38.0,3.0,152,1
175002,0,186.0,Zimbabwe,South Africa,Kimberley,31,138,9.303370786516853,7,49.0,2.0,186,2
14031,0,170.24137931034485,West Indies,South Africa,Johannesburg,13,183,10.261682242990656,6,38.0,3.0,205,1
161612,0,151.16666666666666,Ireland,Afghanistan,Greater Noida,37,159,11.493975903614457,5,52.0,2.0,205,2
159123,0,152.25,Zimbabwe,Bangladesh,Khulna,72,54,6.75,9,25.0,1.0,125,2
112628,0,138.07142857142858,Australia,Pakistan,Harare,26,109,6.957446808510639,4,39.0,2.0,149,2
137104,0,149.95833333333334,New Zealand,South Africa,Auckland,47,68,5.589041095890411,3,27.0,4.0,107,2
109328,0,125.15789473684212,Zimbabwe,Afghanistan,Dhaka,82,44,6.947368421052632,7,35.0,3.0,169,2
89478,0,155.5,India,Australia,Canberra,12,127,7.055555555555555,4,36.0,2.0,161,1
80765,0,182.0,New Zealand,Pakistan,Napier,60,76,7.6,7,31.0,2.0,173,1
151877,0,180.125,West Indies,India,Mumbai,77,51,7.116279069767441,8,33.0,1.0,196,2
158883,0,68.25,West Indies,England,Basseterre,53,41,3.671641791044777,1,15.0,3.0,45,2
132210,0,141.33333333333334,Pakistan,England,London,35,93,6.564705882352942,6,31.0,1.0,137,2
174552,0,137.0,Pakistan,Sri Lanka,King City,24,92,5.75,3,24.0,3.0,141,2
92716,0,119.2,India,West Indies,Lauderhill,65,107,11.672727272727274,8,61.0,1.0,244,2
52810,0,148.20689655172413,Bangladesh,Australia,Mirpur,59,69,6.786885245901639,8,48.0,0.0,153,1
77144,0,156.0,Sri Lanka,South Africa,Delhi,45,85,6.8,6,25.0,2.0,120,1
98337,0,149.28571428571428,Zimbabwe,Australia,Cape Town,72,55,6.875,8,31.0,2.0,139,2
119425,0,135.609756097561,Bangladesh,Sri Lanka,Colombo,61,102,10.372881355932202,8,37.0,2.0,215,2
90547,0,148.5,West Indies,New Zealand,Dominica,51,76,6.608695652173913,8,39.0,0.0,132,1
115168,1,170.6,India,Australia,Chandigarh,88,36,6.75,9,31.0,1.0,161,2
85577,0,166.4,South Africa,Australia,Brisbane,74,42,5.478260869565217,7,26.0,3.0,157,1
16356,0,170.24137931034485,West Indies,Bangladesh,Johannesburg,4,157,8.120689655172415,4,59.0,4.0,164,1
75168,0,134.5,Ireland,West Indies,Basseterre,46,103,8.35135135135135,4,28.0,3.0,138,1
68503,0,169.22222222222223,India,New Zealand,Mount Maunganui,48,101,8.416666666666666,8,46.0,1.0,163,1
121014,0,135.609756097561,Sri Lanka,England,Colombo,64,71,7.607142857142857,7,36.0,1.0,157,2
97080,0,149.28571428571428,Pakistan,Bangladesh,Cape Town,35,101,7.129411764705883,7,29.0,0.0,141,2
101506,1,128.3953488372093,Pakistan,South Africa,Dubai,86,39,6.88235294117647,8,39.0,2.0,144,2
16294,0,170.24137931034485,West Indies,Bangladesh,Johannesburg,65,61,6.654545454545455,9,37.0,0.0,164,1
115695,0,170.6,India,South Africa,Chandigarh,46,97,7.864864864864865,8,42.0,1.0,151,2
150664,1,132.1764705882353,Pakistan,New Zealand,Barbados,93,27,6.0,7,27.0,3.0,132,2
37773,0,146.41666666666666,West Indies,Pakistan,Abu Dhabi,79,28,4.097560975609756,7,17.0,3.0,103,1
10168,0,138.1627906976744,New Zealand,Pakistan,Dubai,48,79,6.583333333333333,6,36.0,1.0,135,1
6356,0,156.9047619047619,England,South Africa,Cape Town,62,72,7.448275862068966,6,28.0,3.0,134,1
93890,0,148.91666666666666,Pakistan,West Indies,St Lucia,8,129,6.910714285714286,1,36.0,3.0,143,2
66621,0,161.36363636363637,Pakistan,South Africa,Lahore,62,70,7.241379310344828,7,34.0,2.0,169,1
110303,0,125.15789473684212,Bangladesh,Zimbabwe,Dhaka,65,65,7.090909090909092,10,35.0,0.0,120,2
30890,0,153.14285714285714,Bangladesh,Sri Lanka,Colombo,80,60,9.0,7,42.0,2.0,155,1
146188,0,130.8,England,South Africa,Chattogram,36,122,8.714285714285714,6,37.0,1.0,193,2
44323,0,152.8,England,West Indies,London,49,98,8.28169014084507,8,40.0,1.0,161,1
130423,0,141.33333333333334,New Zealand,South Africa,London,10,160,8.727272727272728,8,48.0,1.0,169,2
107553,0,135.2,New Zealand,India,Wellington,10,130,7.090909090909092,6,35.0,2.0,150,2
34930,0,169.58823529411765,Australia,Sri Lanka,Pallekele,79,80,11.707317073170731,9,66.0,1.0,263,1
23839,0,157.21428571428572,Pakistan,Zimbabwe,Harare,25,100,6.315789473684211,4,26.0,3.0,149,1
80341,0,130.71428571428572,Zimbabwe,South Africa,Hambantota,67,41,4.641509433962264,7,30.0,1.0,93,1
152882,0,148.54545454545453,Pakistan,Sri Lanka,Lahore,41,76,5.772151898734178,6,29.0,1.0,101,2
33234,0,169.58823529411765,Sri Lanka,Bangladesh,Pallekele,45,101,8.08,6,26.0,3.0,198,1
20278,0,145.89473684210526,Bangladesh,Australia,Dhaka,9,117,6.324324324324325,4,35.0,3.0,131,1
114006,0,162.58333333333334,New Zealand,England,Hamilton,6,182,9.578947368421051,6,56.0,2.0,192,2
593,0,159.2,West Indies,New Zealand,Lauderhill,18,139,8.176470588235293,6,50.0,2.0,177,1
3562,0,154.71428571428572,India,South Africa,Bengaluru,32,98,6.681818181818182,4,22.0,3.0,134,1
161323,1,151.16666666666666,Afghanistan,Ireland,Greater Noida,88,44,8.25,10,44.0,0.0,142,2
91285,0,183.5,New Zealand,England,Nelson,53,96,8.597014925373134,7,39.0,1.0,180,1
93103,0,148.91666666666666,Australia,West Indies,St Lucia,12,149,8.277777777777779,8,39.0,0.0,153,2
103851,0,149.27586206896552,West Indies,South Africa,Johannesburg,35,175,12.352941176470589,8,54.0,1.0,236,2
129911,0,141.33333333333334,Ireland,Sri Lanka,London,41,77,5.848101265822785,9,28.0,1.0,135,2
115418,0,170.6,India,Sri Lanka,Chandigarh,78,66,9.428571428571429,9,47.0,1.0,211,2
14351,0,170.24137931034485,Australia,South Africa,Johannesburg,70,49,5.88,8,40.0,1.0,147,1
42065,0,152.8,Sri Lanka,England,London,71,68,8.326530612244898,8,44.0,1.0,183,1
101334,0,128.3953488372093,Pakistan,New Zealand,Dubai,54,62,5.636363636363637,7,30.0,0.0,127,2
1038,0,159.2,India,West Indies,Lauderhill,70,70,8.399999999999999,9,39.0,1.0,167,1
97093,0,149.28571428571428,Pakistan,Bangladesh,Cape Town,22,117,7.163265306122449,5,36.0,2.0,141,2
129148,0,131.0,Australia,Sri Lanka,Melbourne,70,66,7.919999999999999,10,42.0,0.0,145,2
134224,0,146.15384615384616,West Indies,South Africa,Durban,11,123,6.770642201834862,2,29.0,3.0,126,2
34733,0,169.58823529411765,Sri Lanka,Australia,Pallekele,28,122,7.956521739130435,7,44.0,1.0,198,1
140888,0,130.3448275862069,India,Sri Lanka,Mirpur,43,86,6.701298701298701,7,37.0,1.0,142,2
86421,0,169.75,Bangladesh,Zimbabwe,Bulawayo,80,59,8.85,9,50.0,0.0,168,1
62715,0,174.5,Netherlands,Ireland,Al Amarat,36,140,10.0,4,24.0,6.0,182,1
150498,0,132.1764705882353,England,Pakistan,Barbados,24,125,7.8125,7,38.0,1.0,151,2
103701,1,149.27586206896552,South Africa,Australia,Johannesburg,91,32,6.620689655172415,8,32.0,2.0,89,2
43938,0,152.8,West Indies,England,London,66,62,6.888888888888889,8,20.0,2.0,125,1
160900,0,145.33333333333334,Sri Lanka,England,Delhi,72,42,5.25,6,27.0,0.0,161,2
10954,1,138.1627906976744,Sri Lanka,Pakistan,Dubai,88,31,5.8125,9,29.0,1.0,145,1
13705,0,170.24137931034485,England,South Africa,Johannesburg,83,47,7.621621621621621,9,42.0,1.0,171,1
169910,0,122.75,West Indies,Afghanistan,Lucknow,51,53,4.608695652173913,6,21.0,3.0,106,2
143840,0,148.0,England,India,Kanpur,35,115,8.117647058823529,8,46.0,0.0,148,2
144877,0,141.92307692307693,India,Australia,Sydney,11,176,9.688073394495412,7,44.0,1.0,200,2
130241,1,141.33333333333334,West Indies,Australia,London,85,78,13.371428571428572,10,58.0,0.0,172,2
121140,0,135.609756097561,Sri Lanka,New Zealand,Colombo,61,73,7.423728813559322,7,47.0,0.0,148,2
45646,0,158.30769230769232,New Zealand,South Africa,Durban,81,28,4.307692307692308,6,19.0,4.0,86,1
13271,0,170.24137931034485,South Africa,West Indies,Johannesburg,23,198,12.24742268041237,6,66.0,1.0,231,1
23106,0,157.21428571428572,Zimbabwe,Bangladesh,Harare,13,171,9.588785046728972,6,40.0,1.0,193,1
108236,0,135.2,England,New Zealand,Wellington,23,151,9.340206185567007,5,54.0,2.0,184,2
88123,0,104.0,India,Australia,Visakhapatnam,60,80,8.0,7,37.0,2.0,126,1
92064,0,119.2,India,West Indies,Lauderhill,24,88,5.5,4,26.0,3.0,98,2
160307,0,145.33333333333334,New Zealand,India,Delhi,80,36,5.4,8,28.0,1.0,149,2
50901,0,168.66666666666666,Pakistan,New Zealand,Auckland,46,67,5.4324324324324325,5,35.0,1.0,153,1
89338,0,155.5,Pakistan,Australia,Canberra,29,98,6.461538461538462,6,35.0,1.0,150,1
58726,0,163.25,Netherlands,Zimbabwe,Rotterdam,35,112,7.905882352941177,5,32.0,2.0,152,1
126695,1,129.41666666666666,Australia,Pakistan,Abu Dhabi,87,22,4.0,4,22.0,5.0,89,2
159427,0,152.25,Bangladesh,Zimbabwe,Khulna,17,138,8.03883495145631,4,43.0,3.0,166,2
119468,0,135.609756097561,Bangladesh,Sri Lanka,Colombo,21,179,10.848484848484848,7,56.0,1.0,215,2
71237,1,181.5,Pakistan,New Zealand,Christchurch,88,56,10.5,10,52.0,0.0,183,1
43957,0,152.8,West Indies,England,London,47,78,6.41095890410959,8,23.0,1.0,125,1
89607,0,146.0,South Africa,England,Paarl,10,133,7.254545454545455,5,36.0,0.0,146,1
147717,0,120.66666666666669,Ireland,Afghanistan,Bready,18,131,7.705882352941177,3,41.0,2.0,144,2
89794,0,179.33333333333334,Bangladesh,Ireland,Belfast,66,72,8.0,9,45.0,1.0,190,1
107483,0,135.2,New Zealand,India,Wellington,77,64,8.930232558139535,9,48.0,1.0,150,2
81110,0,131.66666666666666,South Africa,Australia,Port Elizabeth,82,60,9.473684210526317,10,50.0,0.0,158,1
21839,0,157.21428571428572,Australia,Pakistan,Harare,41,112,8.506329113924052,8,30.0,2.0,183,1
16404,0,170.24137931034485,England,South Africa,Johannesburg,79,61,8.926829268292684,8,52.0,1.0,202,1
51884,0,143.0,Pakistan,Bangladesh,Kolkata,40,120,9.0,9,41.0,0.0,201,1
149092,0,138.0,Netherlands,Bangladesh,The Hague,67,51,5.773584905660377,8,36.0,2.0,131,2
126629,0,129.41666666666666,Zimbabwe,Afghanistan,Abu Dhabi,32,77,5.25,5,23.0,2.0,136,2
43128,0,152.8,Sri Lanka,Pakistan,London,5,123,6.4173913043478255,4,46.0,0.0,138,1
25193,0,178.75,New Zealand,South Africa,Hamilton,36,108,7.714285714285714,8,34.0,1.0,173,1
65967,0,191.25,India,West Indies,Mumbai,69,104,12.235294117647058,10,70.0,0.0,240,1
140873,0,130.3448275862069,India,Sri Lanka,Mirpur,58,67,6.483870967741935,8,38.0,0.0,142,2
141365,0,130.3448275862069,Bangladesh,West Indies,Mirpur,39,76,5.62962962962963,5,27.0,2.0,135,2
9385,0,138.1627906976744,Australia,Pakistan,Dubai,2,167,8.491525423728813,4,27.0,3.0,168,1
161779,0,151.16666666666666,Ireland,Afghanistan,Greater Noida,57,92,8.761904761904763,7,44.0,1.0,163,2
92879,0,119.2,West Indies,India,Lauderhill,32,94,6.409090909090909,6,32.0,2.0,98,2
88673,0,136.0,South Africa,West Indies,Antigua,12,122,6.777777777777778,4,29.0,4.0,136,1
30761,0,153.14285714285714,Sri Lanka,Bangladesh,Colombo,83,35,5.675675675675675,6,28.0,4.0,159,1
29693,0,153.14285714285714,Sri Lanka,India,Colombo,42,117,9.0,6,41.0,2.0,152,1
171945,1,131.5,South Africa,India,Dharamsala,85,66,11.314285714285717,10,56.0,0.0,200,2
136347,0,149.95833333333334,New Zealand,Sri Lanka,Auckland,48,76,6.333333333333333,7,24.0,2.0,116,2
40854,0,139.69230769230768,Australia,Sri Lanka,Melbourne,59,75,7.377049180327869,10,30.0,0.0,168,1
57008,0,147.0,India,England,Kanpur,49,87,7.352112676056338,7,32.0,2.0,147,1
88099,0,104.0,India,Australia,Visakhapatnam,82,50,7.894736842105264,9,44.0,1.0,126,1
76131,0,181.8,Australia,Sri Lanka,Adelaide,65,83,9.054545454545456,9,43.0,1.0,187,1
127692,1,161.66666666666666,West Indies,Ireland,St George's,84,63,10.5,9,54.0,1.0,204,2
147836,0,120.66666666666669,Ireland,Zimbabwe,Bready,11,106,5.834862385321101,1,17.0,3.0,119,2
23733,0,157.21428571428572,Zimbabwe,Pakistan,Harare,5,116,6.052173913043478,2,35.0,4.0,118,1
27981,0,153.14285714285714,England,Afghanistan,Colombo,32,108,7.363636363636364,8,35.0,0.0,196,1
11031,0,138.1627906976744,Sri Lanka,Pakistan,Dubai,14,120,6.792452830188679,6,38.0,1.0,145,1
95583,0,143.0,Bangladesh,India,Nottingham,75,66,8.8,8,42.0,1.0,155,2
88238,0,136.0,Zimbabwe,West Indies,Antigua,69,49,5.764705882352941,7,32.0,1.0,130,1
152014,0,180.125,West Indies,England,Mumbai,65,83,9.054545454545456,8,41.0,1.0,183,2
81722,0,129.4,India,South Africa,Dharamsala,18,170,10.0,7,47.0,2.0,199,1
138041,0,149.95833333333334,New Zealand,Pakistan,Auckland,40,111,8.325,4,46.0,0.0,153,2
45089,0,129.66666666666666,India,West Indies,Trinidad,24,96,6.0,6,27.0,0.0,159,1
151674,0,180.125,England,India,Mumbai,41,113,8.582278481012658,8,33.0,2.0,181,2
97748,1,149.28571428571428,South Africa,England,Cape Town,88,35,6.5625,9,27.0,1.0,135,2
89734,0,173.0,Australia,Sri Lanka,Victoria,6,166,8.736842105263158,3,47.0,4.0,173,1
114243,0,162.58333333333334,England,New Zealand,Hamilton,21,110,6.666666666666667,3,55.0,2.0,137,2
76813,0,156.0,New Zealand,England,Delhi,9,144,7.783783783783784,4,35.0,3.0,153,1
44664,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,78,53,7.571428571428571,7,43.0,2.0,134,1
142988,0,130.71428571428572,India,New Zealand,Nagpur,62,42,4.344827586206897,4,16.0,2.0,79,2
145534,0,150.25,Netherlands,Ireland,Rotterdam,78,68,9.714285714285714,9,49.0,1.0,159,2
125112,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,55,59,5.4461538461538455,6,20.0,2.0,125,2
1548,0,154.0,West Indies,Australia,St Lucia,61,60,6.101694915254237,5,21.0,4.0,105,1
130182,0,141.33333333333334,Pakistan,Sri Lanka,London,21,108,6.545454545454546,5,33.0,2.0,131,2
62841,0,136.0,Bangladesh,Netherlands,The Hague,30,96,6.4,6,39.0,1.0,128,1
26868,0,146.14285714285714,Afghanistan,Pakistan,Sharjah,32,98,6.681818181818182,5,44.0,2.0,137,1
136493,0,149.95833333333334,New Zealand,England,Auckland,18,136,8.0,1,52.0,3.0,152,2
151382,0,180.125,Afghanistan,South Africa,Mumbai,80,67,10.05,8,33.0,2.0,172,2
118882,0,135.609756097561,India,Sri Lanka,Colombo,19,142,8.435643564356436,6,41.0,0.0,153,2
165166,0,154.25,England,South Africa,Centurion,57,71,6.761904761904762,8,32.0,1.0,157,2
112616,0,138.07142857142858,Australia,Pakistan,Harare,38,98,7.170731707317073,5,41.0,2.0,149,2
78024,0,180.0,Afghanistan,Ireland,Greater Noida,30,145,9.666666666666666,5,46.0,3.0,233,1
27229,0,146.14285714285714,Afghanistan,Netherlands,Sharjah,41,58,4.405063291139241,4,19.0,3.0,90,1
171403,1,122.5,Zimbabwe,West Indies,Antigua,88,24,4.5,9,22.0,1.0,117,2
122304,0,147.11764705882354,Sri Lanka,India,Pallekele,66,68,7.555555555555555,7,33.0,1.0,116,2
173115,0,176.0,Sri Lanka,Australia,Victoria,62,73,7.551724137931035,5,33.0,0.0,176,2
17328,0,162.46666666666667,Australia,New Zealand,Wellington,14,194,10.981132075471695,7,82.0,1.0,208,1
100638,0,128.3953488372093,Australia,Sri Lanka,Dubai,32,129,8.795454545454545,8,38.0,0.0,155,2
19043,0,145.89473684210526,West Indies,Bangladesh,Dhaka,40,156,11.7,6,39.0,2.0,190,1
65949,1,191.25,India,West Indies,Mumbai,86,72,12.705882352941176,10,68.0,0.0,240,1
140357,0,130.3448275862069,Bangladesh,Afghanistan,Mirpur,55,67,6.184615384615384,9,30.0,1.0,78,2
1201,0,159.2,Bangladesh,West Indies,Lauderhill,31,134,9.03370786516854,6,36.0,1.0,184,1
146413,0,130.8,Sri Lanka,Bangladesh,Chattogram,3,117,6.0,3,37.0,1.0,123,2
134344,0,146.15384615384616,South Africa,India,Durban,8,141,7.553571428571428,2,29.0,2.0,147,2
112618,0,138.07142857142858,Australia,Pakistan,Harare,36,98,7.0,5,39.0,2.0,149,2
162495,0,147.33333333333334,South Africa,England,Chester-le-Street,44,82,6.473684210526316,7,30.0,0.0,119,2
32640,0,153.14285714285714,West Indies,Australia,Colombo,50,90,7.714285714285714,8,38.0,1.0,205,1
24078,0,157.21428571428572,Pakistan,Zimbabwe,Harare,39,86,6.37037037037037,7,34.0,0.0,141,1
15736,0,170.24137931034485,South Africa,Sri Lanka,Johannesburg,13,108,6.056074766355141,2,31.0,1.0,113,1
6034,0,156.9047619047619,Bangladesh,South Africa,Cape Town,17,131,7.631067961165048,3,27.0,1.0,144,1
97710,0,149.28571428571428,Pakistan,South Africa,Cape Town,6,177,9.31578947368421,2,57.0,3.0,186,2
171448,0,122.5,Zimbabwe,West Indies,Antigua,44,68,5.368421052631579,7,33.0,0.0,117,2
81943,0,177.33333333333334,South Africa,Pakistan,Centurion,41,141,10.708860759493673,9,64.0,1.0,203,1
163117,0,113.2,West Indies,Afghanistan,St Kitts,21,110,6.666666666666667,6,23.0,1.0,114,2
170011,0,122.75,Afghanistan,West Indies,Lucknow,75,47,6.266666666666667,8,35.0,0.0,134,2
60844,1,149.0,Afghanistan,Zimbabwe,Chattogram,88,50,9.375,10,50.0,0.0,155,1
12997,0,170.24137931034485,Pakistan,South Africa,Johannesburg,38,98,7.170731707317073,6,33.0,2.0,140,1
162575,0,147.33333333333334,England,West Indies,Chester-le-Street,78,68,9.714285714285714,7,44.0,2.0,155,2
37192,0,146.41666666666666,South Africa,Australia,Abu Dhabi,37,82,5.927710843373494,5,28.0,1.0,118,1
146618,0,130.8,England,Netherlands,Chattogram,44,58,4.578947368421053,4,26.0,3.0,88,2
100644,0,128.3953488372093,Australia,Sri Lanka,Dubai,27,135,8.709677419354838,7,37.0,1.0,155,2
13075,0,170.24137931034485,Australia,South Africa,Johannesburg,80,74,11.1,9,58.0,0.0,196,1
67588,1,161.36363636363637,Bangladesh,Pakistan,Lahore,87,27,4.909090909090909,8,26.0,2.0,136,1
15819,0,170.24137931034485,South Africa,New Zealand,Johannesburg,50,94,8.057142857142857,8,29.0,2.0,133,1
42356,0,152.8,Australia,West Indies,London,38,100,7.317073170731708,6,46.0,1.0,169,1
